73.2500,97.1250
74.2500,98.1875
75.0000,99.2813
75.5000,100.3438
76.5000,101.4688
77.7500,102.5000
79.0000,103.5625
79.7500,104.6563
80.7500,105.7500
81.2500,106.8438
82.7500,107.9063
83.2500,108.9688
84.5000,110.0313
85.2500,111.1250
86.5000,112.2188
87.5000,113.2500
88.5000,114.3438
89.0000,115.4063
90.7500,116.5000
91.7500,117.5938
92.7500,118.6563
93.7500,119.6875
94.5000,120.7813
95.7500,121.8438
96.7500,122.9063
98.0000,123.9688
99.0000,125.0313
100.0000,126.0938
100.5000,127.1563
102.2500,128.2500
102.7500,129.3125
104.0000,130.3437
105.5000,131.4062
106.5000,132.4687
107.5000,133.5000
108.7500,134.5937
109.7500,135.5937
110.5000,136.6562
111.7500,137.7187
112.7500,138.7500
113.7500,139.8125
115.0000,140.8437
115.7500,141.8437
116.0000,142.9062
118.0000,143.9062
118.5000,144.9375
120.0000,145.9375
121.2500,146.9375
121.7500,148.0000
123.5000,149.0000
124.5000,150.0000
125.7500,151.0000
126.7500,151.9687
128.0000,153.0000
129.0000,153.9687
130.0000,154.9687
131.0000,155.9375
131.7500,156.9062
133.2500,157.9062
134.2500,158.8750
134.7500,159.8125
135.2500,160.7812
137.2500,161.7187
138.2500,162.6875
139.2500,163.6562
140.5000,164.5625
141.7500,165.5000
142.5000,166.4375
143.7500,167.3750
144.7500,168.3125
145.7500,169.2187
146.5000,170.1562
147.5000,171.0312
148.5000,171.9375
149.2500,172.8437
150.7500,173.7500
151.7500,174.6562
153.0000,175.5312
153.2500,176.4062
154.5000,177.2812
155.0000,178.1562
157.0000,179.0312
157.7500,179.8750
158.7500,180.7500
160.0000,181.5937
160.7500,182.4375
162.0000,183.2812
162.5000,184.1250
163.5000,184.9687
164.5000,185.8125
165.7500,186.6250
166.2500,187.4687
167.0000,188.2500
168.5000,189.0625
169.0000,189.8750
170.5000,190.6875
171.5000,191.5000
172.2500,192.2812
173.2500,193.0625
174.0000,193.8750
175.0000,194.6562
176.0000,195.4375
177.0000,196.1875
177.5000,196.9687
178.2500,197.7500
179.5000,198.5000
180.2500,199.2500
181.2500,200.0312
181.7500,200.7500
183.0000,201.5000
184.0000,202.2500
185.0000,203.0000
185.5000,203.7187
186.7500,204.4375
187.5000,205.1562
188.5000,205.9062
189.2500,206.5937
190.5000,207.3125
191.2500,208.0625
192.0000,208.7500
192.5000,209.4375
193.5000,210.1250
194.5000,210.8437
195.0000,211.5312
196.0000,212.1875
196.7500,212.8750
197.5000,213.5312
198.2500,214.2500
198.7500,214.9062
199.5000,215.5625
200.2500,216.2187
201.2500,216.8750
202.0000,217.5312
202.7500,218.1875
203.5000,218.8125
204.2500,219.4687
205.5000,220.0937
206.0000,220.7500
207.0000,221.3750
207.7500,222.0312
208.7500,222.6250
209.2500,223.2500
209.5000,223.8750
210.2500,224.4687
210.5000,225.0937
211.7500,225.6875
212.5000,226.3125
213.0000,226.9062
214.0000,227.5312
214.7500,228.0937
216.0000,228.6875
216.7500,229.2812
217.2500,229.8750
217.5000,230.4687
218.2500,231.0312
219.0000,231.5937
219.5000,232.1562
220.2500,232.7812
220.5000,233.2812
221.5000,233.8750
222.5000,234.4375
223.5000,235.0000
224.0000,235.5625
224.7500,236.0937
225.2500,236.6562
225.0000,237.1875
226.5000,237.7187
227.0000,238.2812
228.0000,238.8125
228.0000,239.3437
229.0000,239.8750
229.5000,240.4062
230.0000,240.9062
230.5000,241.4687
231.0000,241.9687
231.0000,242.5000
232.2500,243.0000
232.5000,243.5312
232.5000,244.0000
232.5000,244.5000
231.7500,245.0000
35.0000,245.5000
34.5000,246.0000
34.5000,246.5000
35.0000,247.0000
35.5000,247.5000
35.5000,247.9375
41.5000,248.4375
43.5000,248.9062
49.2500,249.4062
52.0000,249.8750
52.0000,250.3437
60.0000,250.8125
66.7500,251.2812
79.2500,251.7187
75.5000,252.1875
84.0000,252.6562
80.7500,253.0937
85.0000,253.5625
91.7500,254.0000
104.0000,254.4375
121.7500,254.9062
126.2500,255.3437
132.5000,255.7500
120.7500,256.2188
104.2500,256.6563
102.7500,257.0938
115.5000,257.5000
113.2500,257.9375
60.0000,258.3438
39.7500,258.7813
36.5000,259.1875
36.0000,259.6250
35.5000,260.0313
36.0000,260.4375
36.2500,260.8438
38.2500,261.2500
40.0000,261.6875
42.2500,262.0625
41.5000,262.4688
43.2500,262.8438
42.5000,263.2500
45.0000,263.6563
47.7500,264.0313
42.2500,264.4375
45.7500,264.8125
40.5000,265.2188
38.7500,265.5938
37.0000,265.9688
35.2500,266.3750
35.2500,266.7188
31.2500,267.0938
34.0000,267.4688
31.2500,267.8438
30.0000,268.2188
31.5000,268.5625
34.7500,268.9375
35.2500,269.2813
37.2500,269.6563
39.5000,270.0313
45.7500,270.3750
45.2500,270.7500
47.7500,271.0938
48.0000,271.4375
46.7500,271.7813
42.5000,272.0938
41.5000,272.4375
43.7500,272.7813
40.2500,273.1250
37.2500,273.4688
36.0000,273.8125
35.0000,274.1250
34.2500,274.4688
32.2500,274.7813
31.7500,275.1250
35.2500,275.4688
31.5000,275.7813
35.2500,276.1250
35.5000,276.4375
38.5000,276.7500
39.5000,277.0625
41.7500,277.3750
43.0000,277.7188
42.0000,278.0000
42.0000,278.2813
41.5000,278.6250
42.0000,278.9063
41.7500,279.2188
41.7500,279.5000
40.7500,279.8438
39.7500,280.1250
39.2500,280.4063
38.2500,280.6875
36.7500,281.0313
37.5000,281.3125
35.7500,281.6250
36.5000,281.8750
35.5000,282.1875
36.0000,282.5000
35.0000,282.7813
35.7500,283.0625
35.2500,283.3438
31.0000,283.6250
38.5000,283.9063
46.0000,284.1875
56.2500,284.4375
111.0000,284.7188
166.7500,285.0000
227.7500,285.2500
261.5000,285.5313
277.5000,285.7813
280.7500,286.0625
283.7500,286.3125
284.2500,286.5938
284.7500,286.8750
285.0000,287.1563
286.0000,287.3750
287.0000,287.6563
287.2500,287.9063
287.2500,288.1563
287.2500,288.4063
284.2500,288.6563
277.7500,288.9063
272.5000,289.1875
260.7500,289.4063
283.0000,289.6250
283.5000,289.8750
282.0000,290.1563
253.2500,290.3750
194.2500,290.6250
161.2500,290.8750
143.7500,291.0938
126.2500,291.3438
112.0000,291.5938
137.2500,291.7813
246.0000,292.0625
279.7500,292.2813
289.2500,292.5313
291.7500,292.7500
292.7500,292.9688
294.2500,293.2188
294.5000,293.4063
295.2500,293.6250
295.0000,293.8750
295.5000,294.0938
296.0000,294.3125
295.7500,294.5313
296.7500,294.7500
297.5000,294.9688
297.7500,295.1563
298.0000,295.4063
298.5000,295.6250
298.2500,295.8125
299.0000,296.0313
299.0000,296.2188
299.7500,296.4688
299.5000,296.6563
300.0000,296.8750
300.5000,297.0938
300.7500,297.2813
301.2500,297.5000
301.0000,297.6875
301.5000,297.8750
301.7500,298.0938
301.7500,298.2813
302.0000,298.4688
301.7500,298.6875
302.5000,298.8750
302.7500,299.0938
302.7500,299.2813
302.7500,299.4688
302.7500,299.6563
302.7500,299.8438
302.7500,300.0313
303.2500,300.2188
303.2500,300.4063
304.0000,300.5938
304.5000,300.7813
304.7500,300.9688
304.7500,301.1563
305.2500,301.3125
306.0000,301.5313
306.2500,301.6875
306.2500,301.8750
306.5000,302.0625
307.0000,302.2188
307.0000,302.4063
307.0000,302.5938
306.5000,302.7813
306.5000,302.9375
306.2500,303.0938
305.7500,303.2813
305.2500,303.4688
303.5000,303.6250
302.5000,303.7813
298.2500,303.9688
281.5000,304.1563
244.2500,304.3125
222.2500,304.4688
253.0000,304.6250
267.0000,304.8125
294.7500,304.9688
299.7500,305.1563
300.2500,305.2813
295.2500,305.4375
300.7500,305.6250
304.7500,305.7813
307.5000,305.9375
308.7500,306.0625
310.0000,306.2188
310.5000,306.4063
311.0000,306.5313
311.7500,306.7188
312.7500,306.8438
313.0000,307.0000
313.2500,307.1563
313.7500,307.3125
314.2500,307.4688
314.0000,307.5938
314.5000,307.7500
314.5000,307.9375
315.0000,308.0625
315.2500,308.2188
315.2500,308.3750
315.5000,308.5000
316.0000,308.6563
315.7500,308.8125
316.0000,308.9375
316.0000,309.0938
316.5000,309.2500
316.5000,309.3750
316.5000,309.5313
316.7500,309.6250
317.2500,309.7813
317.5000,309.9063
317.5000,310.0625
317.5000,310.1875
317.7500,310.3438
318.2500,310.4688
318.2500,310.5938
318.5000,310.7500
318.7500,310.8750
318.5000,311.0000
319.2500,311.1250
319.5000,311.2500
319.2500,311.3750
319.7500,311.5000
319.7500,311.6563
319.7500,311.7813
320.0000,311.9063
319.7500,312.0313
320.2500,312.1563
320.2500,312.2813
320.5000,312.4063
320.7500,312.5313
320.7500,312.6563
321.0000,312.7813
321.2500,312.9063
321.0000,313.0313
321.0000,313.1563
321.2500,313.2500
321.7500,313.3750
321.7500,313.5000
322.2500,313.6563
322.0000,313.7500
322.2500,313.8750
322.2500,313.9688
323.0000,314.0938
323.2500,314.2188
323.2500,314.3125
323.0000,314.4375
323.5000,314.5938
322.5000,314.7188
323.2500,314.8125
323.0000,314.9063
323.0000,315.0313
323.0000,315.1563
323.0000,315.2813
322.7500,315.3750
323.2500,315.5000
323.2500,315.5938
323.7500,315.7188
324.7500,315.8125
325.0000,315.9375
325.2500,316.0625
325.2500,316.1563
325.0000,316.2813
325.7500,316.3750
326.0000,316.5000
325.7500,316.5938
326.0000,316.7188
325.7500,316.8125
326.0000,316.9063
325.7500,317.0313
326.0000,317.1563
325.7500,317.2188
326.2500,317.3438
326.0000,317.4375
325.7500,317.5625
326.2500,317.6563
326.5000,317.7813
326.2500,317.8750
326.2500,317.9688
326.5000,318.0625
326.0000,318.1563
324.2500,318.2813
322.2500,318.4063
312.7500,318.4688
310.7500,318.5625
309.7500,318.6875
328.0000,318.7500
328.5000,318.8750
328.7500,318.9688
329.0000,319.0625
328.7500,319.1875
329.2500,319.2813
329.2500,319.3750
329.2500,319.4688
329.5000,319.5625
329.7500,319.6250
330.0000,319.7188
329.7500,319.7500
329.2500,319.8125
330.0000,319.8438
329.7500,319.8438
329.7500,319.8125
330.0000,319.8125
329.7500,319.7500
330.0000,319.6563
329.0000,319.5625
329.0000,319.4375
329.5000,319.3438
329.7500,319.1875
329.7500,319.0313
329.5000,318.8125
328.0000,318.5938
326.0000,318.3750
326.7500,318.1250
327.0000,317.8438
